./Planning/pddlXpSym/ring/ring2_r6_p_t1.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
23,x95,0,18288,821,100,923,308,472,15.683796535013244
24,x47,1,18288,472,100,574,309,472,15.722664908971637
25,x44,0,18288,472,100,574,310,472,15.755278932978399
26,x64,0,16560,524,100,626,311,461,15.788469700957648
27,x17,0,15696,602,100,704,312,448,15.82378053595312
28,x39,0,14400,661,100,763,313,416,15.855491593014449
29,x41,1,14400,421,100,523,314,421,15.89162291190587
30,x67,0,9600,456,100,558,315,419,15.926455302978866
31,x51,1,4800,421,100,523,316,418,15.961821189965121
32,x48,0,4800,418,100,520,317,418,15.99513918790035
33,x49,1,4800,418,100,520,318,418,16.02876745397225
34,x14,0,4800,418,100,520,319,418,16.061434748000465
35,x38,0,4416,605,100,707,320,410,16.095473199966364
36,x40,0,3840,644,100,746,321,409,16.134000176913105
37,x71,0,2592,543,100,645,322,399,16.165919502964243
38,x92,1,1296,401,100,503,323,398,16.197205257951282
39,x93,1,648,404,100,506,324,397,16.229818499996327
40,x91,0,400,485,100,587,325,392,16.261898558936082
41,x25,0,400,392,100,494,326,392,16.2945724389283
42,x58,0,368,530,100,632,327,381,16.325185081921518
43,x10,0,320,546,100,648,328,353,16.3579168159049
44,x22,0,320,353,100,455,329,353,16.385471929912455
45,x97,0,288,500,100,602,330,323,16.410584150929935
46,x61,0,288,323,100,425,331,323,16.435946373967454
47,x33,0,240,498,100,600,332,312,16.454997804947197
48,x74,0,176,450,100,552,333,245,16.474806754966266
49,x43,1,88,300,100,402,334,230,16.491716182907112
50,x34,0,88,248,100,350,335,248,16.505954061984085
51,x30,0,88,248,100,350,336,248,16.51912414294202
52,x90,0,88,248,100,350,337,248,16.53266996401362
53,x69,0,88,248,100,350,338,248,16.546189179993235
54,x16,0,72,410,100,512,339,237,16.560344434925355
55,x18,0,72,233,100,335,340,233,16.572131596971303
56,x23,0,72,233,100,335,341,233,16.582339163986035
57,x55,0,40,445,100,547,342,227,16.593127293977886
58,x88,0,40,236,100,338,343,236,16.60412325791549
59,x78,0,40,208,100,310,344,208,16.62262075592298
60,x42,0,40,170,100,272,345,170,16.634660064941272
61,x94,0,40,170,100,272,346,170,16.64320052997209
62,x36,0,24,276,100,378,347,158,16.652191308909096
63,x53,0,14,197,100,299,348,153,16.65884115290828
64,x35,0,14,153,100,255,349,153,16.665412848931737
65,x6,0,14,153,100,255,350,153,16.672264658962376
66,x66,0,14,153,100,255,351,153,16.680515026906505
67,x77,0,14,153,100,255,352,153,16.68874081596732
68,x70,0,14,153,100,255,353,153,16.696951249963604
69,x82,1,14,153,100,255,354,153,16.705146424937993
70,x9,0,14,153,100,255,355,153,16.713344738003798
71,x32,0,14,153,100,255,356,153,16.72153672296554
72,x63,1,14,153,100,255,357,153,16.729706960963085
73,x65,1,14,153,100,255,358,153,16.737892517936416
74,x2,0,14,153,100,255,359,153,16.74610698898323
75,x98,0,14,153,100,255,360,153,16.754277130938135
76,x24,0,14,153,100,255,361,153,16.762497238931246
77,x96,0,14,153,100,255,362,153,16.770693378988653
78,x20,0,14,153,100,255,363,153,16.778887565014884
79,x60,0,14,153,100,255,364,153,16.787075068918057
80,x79,1,8,258,100,360,365,102,16.795770442928188
