./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
6,x7,0,4,40,15,57,43,26,0.29862007906194776
7,x8,0,3,36,15,53,44,22,0.30272296199109405
8,x9,0,2,31,15,48,45,21,0.3063074870733544
9,x12,0,2,21,15,38,46,21,0.30956536007579416
10,x13,0,2,21,15,38,47,21,0.31259418302215636
11,x14,0,2,21,15,38,48,21,0.31560510105919093
12,x15,0,2,21,15,38,49,21,0.3185950460610911
13,x1,0,1,22,15,39,50,16,0.32159832399338484
14,x11,0,1,16,15,33,51,16,0.3246069640154019
15,x6,0,1,16,15,33,52,16,0.32761171204037964
./Planning/pddlXpSym/flip/flip_no_action_1_p_t3.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,54,68,22,91,57,66,0.20256534696090966
1,x10,0,45,84,22,108,57,64,0.31581803294830024
2,x12,0,39,66,22,90,58,60,0.3211963559733704
3,x13,0,30,63,22,87,59,55,0.3260937259765342
4,x14,0,21,57,22,81,60,52,0.3313656219979748
5,x15,0,15,55,22,79,61,49,0.33644000499043614
6,x2,0,12,71,22,95,62,46,0.34121909202076495
7,x3,0,9,71,22,95,63,43,0.3457157410448417
8,x4,0,7,62,22,86,64,42,0.35017683100886643
9,x5,0,5,61,22,85,65,38,0.3545698809903115
10,x7,0,4,47,22,71,66,37,0.36180652398616076
11,x8,0,3,48,22,72,67,35,0.3661584689980373
12,x9,0,2,41,22,65,68,32,0.36990693595726043
13,x17,0,2,32,22,56,69,32,0.3734291170258075
14,x18,0,2,32,22,56,70,32,0.3765965219354257
15,x19,0,2,32,22,56,71,32,0.379754998954013
16,x20,0,2,32,22,56,72,32,0.38289634499233216
17,x21,0,2,32,22,56,73,32,0.38606981304474175
18,x22,0,2,32,22,56,74,32,0.38921974203549325
19,x1,0,1,33,22,57,75,23,0.3923910779412836
20,x11,0,1,23,22,47,76,23,0.3955377989914268
21,x16,0,1,23,22,47,77,23,0.39866521302610636
22,x6,0,1,23,22,47,78,23,0.4017909549875185
./Planning/pddlXpSym/flip/flip_no_action_1_p_t4.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,162,90,29,120,76,88,0.3264205709565431
1,x10,0,135,131,29,162,76,85,0.465793724055402
2,x12,0,117,102,29,133,77,82,0.472260479000397
3,x13,0,90,97,29,128,78,80,0.4786571420263499
4,x14,0,63,95,29,126,79,78,0.4850559609476477
5,x15,0,45,93,29,124,80,77,0.49148037005215883
6,x17,0,39,79,29,110,81,73,0.49745892104692757
7,x18,0,30,76,29,107,82,69,0.5033849950414151
8,x19,0,21,71,29,102,83,66,0.50958834704943
9,x2,0,17,104,29,135,84,63,0.5156899150460958
10,x20,0,12,67,29,98,85,61,0.5213498660596088
11,x3,0,9,99,29,130,86,58,0.5270109899574891
12,x4,0,7,93,29,124,87,57,0.5323361919727176
13,x5,0,5,95,29,126,88,55,0.53732660994865
14,x7,0,4,72,29,103,89,54,0.5418285890482366
15,x8,0,3,69,29,100,90,50,0.5488991959718987
16,x9,0,2,52,29,83,91,42,0.5530692109605297
17,x22,0,2,42,29,73,92,42,0.5567114619771019
18,x23,0,2,42,29,73,93,42,0.5598466160008684
19,x24,0,2,42,29,73,94,42,0.562981583061628
20,x25,0,2,42,29,73,95,42,0.5660952869802713
21,x26,0,2,42,29,73,96,42,0.5692032789811492
22,x27,0,2,42,29,73,97,42,0.5723259550286457
23,x28,0,2,42,29,73,98,42,0.5754596899496391
24,x29,0,2,42,29,73,99,42,0.5785987450508401
25,x1,0,1,43,29,74,100,30,0.5817378320498392
26,x11,0,1,30,29,61,101,30,0.5848745489493012
27,x16,0,1,30,29,61,102,30,0.5880291459616274
28,x21,0,1,30,29,61,103,30,0.5911775999702513
29,x6,0,1,30,29,61,104,30,0.5943157359724864
./Planning/pddlXpSym/flip/flip_no_action_1_p_t5.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,486,110,36,147,95,108,0.4765152360778302
1,x10,0,405,168,36,206,95,105,0.6363743260735646
2,x12,0,351,141,36,179,96,103,0.6440332860220224
3,x13,0,270,138,36,176,97,99,0.6521261390298605
4,x14,0,189,134,36,172,98,97,0.6600425840588287
5,x15,0,135,137,36,175,99,96,0.6682055681012571
6,x17,0,117,112,36,150,100,94,0.6755913110682741
7,x18,0,90,110,36,148,101,90,0.6830125340493396
8,x19,0,63,106,36,144,102,89,0.6909390940563753
9,x2,0,51,153,36,191,103,87,0.6979792220517993
10,x20,0,36,100,36,138,104,86,0.7045336120063439
11,x22,0,31,90,36,128,105,84,0.7106919250218198
12,x23,0,24,86,36,124,106,81,0.7166220040526241
13,x24,0,17,84,36,122,107,77,0.7226629520300776
14,x25,0,12,80,36,118,108,65,0.7292687820736319
15,x3,0,9,104,36,142,109,61,0.7344930850667879
16,x4,0,7,95,36,133,110,58,0.7405369119951501
17,x5,0,5,97,36,135,111,56,0.7462162240408361
18,x7,0,4,79,36,117,112,54,0.75088837207295
19,x8,0,3,79,36,117,113,52,0.7563825870165601
20,x9,0,2,74,36,112,114,50,0.7611390920355916
21,x27,0,2,50,36,88,115,50,0.7658457020297647
22,x28,0,2,50,36,88,116,50,0.7692728540860116
23,x29,0,2,50,36,88,117,50,0.7727096690796316
24,x30,0,2,50,36,88,118,50,0.7761737460969016
25,x31,0,2,50,36,88,119,50,0.779611581005156
26,x32,0,2,50,36,88,120,50,0.7830211300170049
27,x33,0,2,50,36,88,121,50,0.7864431290654466
28,x34,0,2,50,36,88,122,50,0.7898640080820769
29,x35,0,2,50,36,88,123,50,0.79328271409031
30,x36,0,2,50,36,88,124,50,0.7967258110875264
31,x1,0,1,51,36,89,125,37,0.8001497479854152
