./Planning/pddlXpSym/flip/flip_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
32,x34,1,1,38,37,77,121,38,0.6242090979358181
33,x3,0,1,38,37,77,122,38,0.6274634649744257
34,x6,1,1,38,37,77,123,38,0.6307307080132887
35,x1,1,1,38,37,77,124,38,0.6339875239646062
36,x8,0,1,38,37,77,125,38,0.6372393639758229
37,x29,1,1,38,37,77,126,38,0.6404836339643225
./Planning/pddlXpSym/flip/flip_no_action_1_p_t10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,118098,221,71,293,190,219,2.213748476933688
1,x29,0,98415,379,71,452,190,216,2.2778214989230037
2,x4,0,81972,592,71,665,191,214,2.302862409967929
3,x14,0,67068,502,71,575,192,211,2.3284385909792036
4,x38,0,55080,289,71,362,193,210,2.3533168949652463
5,x25,0,44523,408,71,481,194,204,2.3770791930146515
6,x27,0,37530,360,71,433,195,202,2.4021312469849363
7,x41,1,22302,252,71,325,196,187,2.426583099993877
8,x65,0,14652,407,71,480,197,180,2.448822667938657
9,x45,0,9768,212,71,285,198,177,2.470535615924746
10,x52,0,7920,477,71,550,199,175,2.4903720469446853
11,x59,0,5040,244,71,317,200,161,2.514618000946939
12,x19,0,3744,324,71,397,201,159,2.533504714956507
13,x37,0,3744,158,71,231,202,158,2.550555684021674
14,x26,1,2016,243,71,316,203,139,2.5673070129705593
15,x71,0,1344,157,71,230,204,132,2.5839877020334825
16,x44,0,1344,132,71,205,205,132,2.5979374839225784
17,x34,0,1344,131,71,204,206,131,2.6119047380052507
18,x66,0,1344,131,71,204,207,131,2.625586839974858
19,x58,0,1344,131,71,204,208,131,2.6389813219429925
20,x36,1,1344,131,71,204,209,131,2.6524330099346116
21,x24,1,960,229,71,302,210,123,2.66632836998906
22,x47,0,720,157,71,230,211,121,2.6791634500259534
23,x22,0,720,120,71,193,212,120,2.691323447972536
24,x17,0,432,230,71,303,213,109,2.7031345029827207
25,x70,0,432,109,71,182,214,109,2.7132166270166636
26,x7,0,336,247,71,320,215,107,2.722589254961349
27,x21,0,336,107,71,180,216,107,2.7329860270256177
28,x48,0,336,105,71,178,217,105,2.7440254989778623
29,x9,0,288,239,71,312,218,102,2.7541289359796792
30,x50,0,288,102,71,175,219,102,2.76579358195886
31,x28,0,288,102,71,175,220,102,2.7755223059793934
32,x55,0,288,102,71,175,221,102,2.785292892018333
33,x20,0,288,102,71,175,222,102,2.7950437129475176
34,x54,0,192,226,71,299,223,84,2.8051584479399025
35,x18,0,192,84,71,157,224,84,2.8158735069446266
36,x3,1,96,245,71,318,225,83,2.826416695024818
37,x49,0,64,155,71,228,226,81,2.8377665979787707
38,x60,1,32,157,71,230,227,77,2.844182897009887
