./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
2,x9,0,253,183,15,238,0,154,0.02749975601909682
3,x14,0,225,182,15,237,0,130,0.029952568002045155
4,x12,1,202,155,15,211,0,102,0.03225244701025076
5,x7,1,156,132,15,185,0,78,0.03443236000020988
6,x11,1,112,110,15,161,0,69,0.036396567011252046
7,x2,1,88,71,15,112,0,45,0.03824729999178089
8,x6,0,60,65,15,93,0,48,0.039898488990729675
9,x3,0,42,53,15,82,0,35,0.041539079014910385
10,x5,1,28,42,15,69,0,22,0.04305051901610568
11,x13,1,16,27,15,44,0,12,0.04447437301860191
12,x10,1,8,19,15,36,0,13,0.045853860006900504
13,x8,1,4,19,15,36,0,14,0.047156526998151094
14,x4,1,2,17,15,34,0,15,0.048408709990326315
15,x1,1,1,16,15,33,0,16,0.049626626016106457
./DatasetA/instance_K3_N15_M45_09.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,228,149,15,164,0,149,0.016226424020715058
1,x11,1,218,164,15,247,0,126,0.019167610997101292
2,x1,1,195,127,15,205,0,106,0.021584115020232275
3,x12,0,164,145,15,213,0,78,0.02380525800981559
4,x14,0,141,93,15,153,0,56,0.02597903402056545
5,x8,0,120,71,15,115,0,57,0.027964800014160573
6,x3,0,92,61,15,105,0,49,0.02984967001248151
7,x15,1,68,69,15,85,0,34,0.03160759899765253
8,x13,1,56,40,15,57,0,28,0.03328717200201936
9,x5,0,36,34,15,67,0,21,0.03487102600047365
10,x7,0,28,30,15,56,0,18,0.036365446023410186
11,x9,1,16,21,15,51,0,12,0.037797510012751445
12,x10,1,8,19,15,36,0,13,0.039187788002891466
13,x6,1,4,17,15,34,0,14,0.040504735021386296
14,x4,1,2,17,15,34,0,15,0.04177120901294984
15,x2,1,1,17,15,34,0,16,0.04300488400622271
./DatasetA/instance_K3_N15_M45_10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,302,227,15,242,0,227,0.02214968900079839
1,x1,0,284,228,15,287,0,207,0.02564311001333408
2,x13,0,256,264,15,320,0,177,0.028345179016469046
3,x11,0,222,235,15,289,0,146,0.03109100801520981
4,x4,0,181,153,15,202,0,124,0.033619187015574425
5,x5,0,151,136,15,180,0,101,0.03580470199813135
6,x9,1,111,140,15,177,0,92,0.03785784900537692
7,x8,0,81,119,15,154,0,68,0.03984668801422231
8,x6,1,55,84,15,118,0,46,0.041682008013594896
9,x2,1,39,48,15,82,0,30,0.04333316400879994
10,x15,1,26,44,15,59,0,22,0.04493418900528923
11,x14,1,16,30,15,47,0,12,0.0464222060109023
12,x12,1,8,21,15,38,0,13,0.04782429200713523
13,x10,1,4,21,15,38,0,14,0.049164994998136535
14,x7,1,2,20,15,37,0,15,0.050454887008527294
15,x3,1,1,18,15,35,0,16,0.05170548599562608
./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,508,252,15,266,0,252,0.06478597992099822
1,x10,0,507,260,15,274,0,249,0.07061078690458089
2,x2,0,445,252,15,266,0,174,0.07492031890433282
3,x15,1,396,174,15,188,0,91,0.0785954489838332
4,x8,1,340,106,15,174,0,82,0.08167081396095455
5,x5,1,290,88,15,150,0,68,0.08464313193690032
6,x12,0,234,93,15,143,0,55,0.08739917492493987
7,x3,0,168,57,15,102,0,26,0.0901078509632498
8,x11,0,112,34,15,64,0,16,0.09248410095460713
9,x14,0,64,19,15,46,0,10,0.09473487490322441
10,x13,1,32,18,15,35,0,11,0.09687915991526097
11,x9,1,16,16,15,33,0,12,0.09896114096045494
12,x7,1,8,16,15,33,0,13,0.10101384995505214
13,x6,1,4,17,15,34,0,14,0.10297838691622019
14,x4,1,2,17,15,34,0,15,0.10488549992442131
15,x1,1,1,16,15,33,0,16,0.10671519197057933
./DatasetA/instance_K3_N15_M45_02.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,456,215,15,231,0,215,0.033485251013189554
1,x4,1,413,227,15,290,0,169,0.038657356053590775
2,x13,0,369,211,15,274,0,146,0.042716950993053615
3,x7,0,330,187,15,246,0,142,0.04661564202979207
4,x15,1,274,181,15,197,0,103,0.05024428304750472
5,x3,1,221,108,15,183,0,70,0.05357769306283444
6,x5,0,182,79,15,127,0,48,0.05643075599800795
7,x6,0,148,63,15,106,0,34,0.05912321899086237
8,x8,1,112,48,15,93,0,18,0.06162273709196597
9,x10,1,64,18,15,52,0,10,0.06392478803172708
10,x14,1,32,19,15,36,0,11,0.06608251400757581
11,x12,1,16,19,15,36,0,12,0.0681858389871195
12,x11,1,8,20,15,37,0,13,0.07024269609246403
13,x9,1,4,20,15,37,0,14,0.07221951300743967
14,x2,1,2,15,15,32,0,15,0.07417497807182372
15,x1,1,1,16,15,33,0,16,0.07601554202847183
./DatasetA/instance_K3_N15_M45_03.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,557,238,15,253,0,238,0.03262131300289184
1,x9,1,554,246,15,379,0,227,0.03773650398943573
2,x10,1,531,248,15,376,0,209,0.04191590799018741
3,x4,0,468,218,15,336,0,194,0.04586642701178789
4,x3,1,345,201,15,319,0,133,0.049464688054285944
5,x2,1,271,136,15,223,0,97,0.05260700604412705
6,x1,0,213,98,15,149,0,66,0.05545521806925535
7,x5,1,162,71,15,102,0,32,0.058112255996093154
8,x14,1,112,42,15,73,0,15,0.0605547180166468
9,x15,1,64,22,15,38,0,10,0.0628307320876047
10,x13,1,32,18,15,35,0,11,0.06500854005571455
11,x12,1,16,19,15,36,0,12,0.06713425798807293
12,x11,1,8,20,15,37,0,13,0.06918935803696513
13,x8,1,4,19,15,36,0,14,0.07116817799396813
14,x7,1,2,20,15,37,0,15,0.07310576608870178
15,x6,1,1,21,15,38,0,16,0.07495624502189457
./DatasetA/instance_K3_N15_M45_04.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,296,148,15,163,0,148,0.031809906009584665
1,x9,0,273,167,15,277,0,114,0.03607646899763495
2,x4,0,255,117,15,221,0,97,0.03963579493574798
3,x11,0,225,115,15,198,0,90,0.04285142198204994
4,x5,0,210,95,15,174,0,76,0.045961912954226136
5,x7,0,182,102,15,181,0,60,0.0488755899714306
6,x14,1,144,101,15,173,0,50,0.05168989603407681
7,x12,0,108,67,15,133,0,26,0.05436755297705531
8,x6,0,96,28,15,70,0,11,0.056746121030300856
9,x3,0,64,11,15,38,0,10,0.05896232195664197
10,x15,1,32,20,15,36,0,11,0.06107991898898035
11,x13,1,16,20,15,37,0,12,0.06315015302971005
12,x10,1,8,19,15,36,0,13,0.06518409494310617
13,x8,1,4,19,15,36,0,14,0.06713361199945211
14,x2,1,2,15,15,32,0,15,0.06901086797006428
15,x1,1,1,16,15,33,0,16,0.07085459993686527
./DatasetA/instance_K3_N15_M45_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,492,203,15,219,0,203,0.02289480494800955
1,x8,0,491,210,15,343,0,198,0.027657069033011794
2,x2,1,450,201,15,337,0,156,0.031577680027112365
3,x6,0,383,169,15,270,0,134,0.035191784030757844
4,x4,0,317,143,15,241,0,90,0.03858752199448645
5,x1,0,250,91,15,154,0,55,0.041634112945757806
6,x14,0,184,79,15,120,0,37,0.044367005000822246
7,x7,0,144,50,15,83,0,28,0.047034280956722796
8,x11,0,96,41,15,82,0,15,0.04947347496636212
9,x9,1,64,17,15,48,0,10,0.0517725870013237
10,x15,1,32,20,15,36,0,11,0.053922142018564045
11,x13,1,16,20,15,37,0,12,0.05605886597186327
12,x12,1,8,21,15,38,0,13,0.058121243957430124
13,x10,1,4,21,15,38,0,14,0.06010844302363694
14,x5,1,2,18,15,35,0,15,0.06205444794613868
15,x3,1,1,18,15,35,0,16,0.06391959695611149
./DatasetA/instance_K3_N15_M45_06.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,408,226,15,241,0,226,0.03190705901943147
1,x1,0,406,227,15,328,0,218,0.036992063047364354
2,x7,0,372,248,15,349,0,197,0.0411378659773618
3,x12,1,323,241,15,337,0,176,0.04516542004421353
4,x14,0,271,193,15,269,0,119,0.04896724200807512
5,x6,0,231,143,15,207,0,115,0.05228400602936745
6,x10,1,167,149,15,213,0,60,0.055445033009164035
7,x11,0,122,61,15,117,0,36,0.058238774072378874
8,x8,1,88,47,15,88,0,20,0.06066946103237569
9,x5,0,64,21,15,57,0,10,0.06295817997306585
10,x15,1,32,20,15,36,0,11,0.06508945801761001
11,x13,1,16,20,15,37,0,12,0.06723356200382113
12,x9,1,8,18,15,35,0,13,0.06926526501774788
13,x4,1,4,15,15,32,0,14,0.07125390705186874
14,x3,1,2,16,15,33,0,15,0.07315582502633333
15,x2,1,1,17,15,34,0,16,0.07499620597809553
./DatasetA/instance_K3_N15_M45_07.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,343,169,15,185,0,169,0.02264935791026801
1,x4,1,319,176,15,208,0,166,0.027110241004265845
2,x12,1,291,189,15,221,0,136,0.030834294972009957
3,x14,0,238,169,15,198,0,93,0.034374953946098685
4,x3,1,188,99,15,128,0,79,0.03773720993194729
5,x15,0,150,99,15,128,0,44,0.04079274495597929
6,x10,0,116,59,15,100,0,28,0.04359652497805655
7,x13,1,94,44,15,61,0,27,0.04613932699430734
8,x9,1,72,37,15,72,0,21,0.048637214000336826
9,x6,1,48,22,15,56,0,14,0.05095961794722825
10,x5,1,32,14,15,41,0,11,0.0531458689365536
11,x11,1,16,18,15,35,0,12,0.05525365495122969
