./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
22,x8,0,142,215,15,285,0,141,0.09610860899556428
23,x3,0,137,215,15,237,0,116,0.09623560402542353
24,x9,0,134,215,15,318,0,125,0.09636188403237611
25,x5,1,132,215,15,247,0,113,0.09648873598780483
26,x6,1,78,215,15,258,0,84,0.09662525402382016
27,x15,0,65,215,15,283,0,63,0.09675457398407161
28,x7,1,55,215,15,272,0,75,0.09688206005375832
29,x13,1,52,215,15,308,0,83,0.09700862399768084
30,x4,0,43,215,15,243,0,70,0.09713517897762358
./DatasetA/instance_K3_N15_M45_03.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,557,238,15,253,0,238,0.03576162795070559
1,x9,1,554,238,15,261,0,227,0.0925983969355002
2,x10,1,534,238,15,274,0,220,0.09276149200741202
3,x4,0,483,238,15,262,0,209,0.09289969492238015
4,x2,1,431,238,15,256,0,192,0.09303059196099639
5,x1,0,401,238,15,254,0,166,0.09316129295621067
6,x13,0,401,238,15,331,0,166,0.09329078893642873
7,x7,1,401,238,15,290,0,176,0.09342058293987066
8,x5,1,400,238,15,280,0,152,0.09355038194917142
9,x3,1,394,238,15,260,0,170,0.09368245396763086
10,x12,1,386,238,15,367,0,179,0.09382835100404918
11,x6,1,386,238,15,277,0,175,0.09395966900046915
12,x8,1,360,238,15,294,0,196,0.09408961795270443
13,x15,0,347,238,15,333,0,180,0.09421884792391211
14,x14,0,329,238,15,290,0,152,0.09434791002422571
15,x11,0,282,238,15,369,0,185,0.0944778099656105
16,x11,1,275,238,15,413,0,197,0.09460708999540657
17,x14,1,228,238,15,293,0,66,0.09473707899451256
18,x15,1,210,238,15,371,0,122,0.09486617695074528
19,x8,0,197,238,15,312,0,139,0.09499512100592256
20,x12,0,171,238,15,371,0,142,0.09512537601403892
21,x6,0,171,238,15,276,0,116,0.09525580692570657
22,x3,0,163,238,15,260,0,125,0.09538527496624738
23,x5,0,157,238,15,275,0,125,0.09551491099409759
24,x1,1,156,238,15,254,0,104,0.09564498602412641
25,x13,1,156,238,15,360,0,118,0.09577570494730026
26,x7,0,156,238,15,293,0,106,0.09590515797026455
27,x2,0,126,238,15,256,0,75,0.09603455592878163
28,x4,1,74,238,15,262,0,47,0.09616382292006165
29,x10,0,23,238,15,289,0,55,0.09629191597923636
30,x9,0,3,238,15,266,0,25,0.09642014594282955
./DatasetA/instance_K3_N15_M45_04.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,296,148,15,163,0,148,0.034991653985343874
1,x9,0,273,148,15,182,0,114,0.09032077295705676
2,x4,0,270,148,15,170,0,127,0.09044276899658144
3,x11,0,262,148,15,189,0,140,0.09055608697235584
4,x7,0,255,148,15,210,0,124,0.09066740702837706
5,x5,0,249,148,15,172,0,121,0.09077847097069025
6,x14,1,232,148,15,205,0,120,0.09088946599513292
7,x12,0,231,148,15,177,0,101,0.09100008604582399
8,x3,0,211,148,15,170,0,112,0.09111273498274386
9,x2,1,199,148,15,166,0,119,0.09122403000947088
10,x6,0,198,148,15,175,0,92,0.09133475599810481
11,x13,0,186,148,15,233,0,117,0.09144482004921883
12,x1,1,180,148,15,164,0,111,0.09156550606712699
13,x15,0,163,148,15,275,0,132,0.09167841007001698
14,x10,0,155,148,15,225,0,105,0.09179030696395785
15,x8,0,155,148,15,207,0,115,0.0919013760285452
16,x10,1,141,148,15,183,0,79,0.09202049602754414
17,x8,1,141,148,15,207,0,102,0.0921333150472492
18,x15,1,133,148,15,258,0,108,0.09225482796318829
19,x1,0,116,148,15,164,0,91,0.09236919297836721
20,x13,1,110,148,15,248,0,96,0.09248024201951921
21,x6,1,98,148,15,176,0,75,0.09259101399220526
22,x2,0,97,148,15,166,0,56,0.09270181006286293
23,x3,1,85,148,15,170,0,64,0.0928122530458495
24,x12,1,65,148,15,176,0,50,0.09292259300127625
25,x14,0,64,148,15,218,0,62,0.09303376695606858
26,x5,1,47,148,15,172,0,39,0.09314433601684868
27,x7,1,41,148,15,200,0,75,0.09325535502284765
28,x11,1,34,148,15,179,0,36,0.09336659498512745
29,x4,1,26,148,15,172,0,41,0.09347642806824297
30,x9,1,23,148,15,188,0,50,0.09358575299847871
./DatasetA/instance_K3_N15_M45_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,492,203,15,219,0,203,0.02543455408886075
1,x8,0,491,203,15,226,0,198,0.082002556999214
2,x2,1,450,203,15,222,0,156,0.08214047108776867
3,x6,0,425,203,15,232,0,183,0.08226450299844146
4,x4,0,422,203,15,228,0,160,0.08238568308297545
5,x12,0,384,203,15,274,0,181,0.08251906803343445
6,x7,0,375,203,15,253,0,165,0.0826457270886749
7,x14,0,374,203,15,298,0,173,0.08276808506343514
8,x1,0,372,203,15,220,0,145,0.08288920507766306
9,x11,0,365,203,15,268,0,152,0.0830119310412556
10,x5,0,333,203,15,242,0,138,0.08313330903183669
11,x3,0,327,203,15,226,0,133,0.08325406699441373
12,x9,1,315,203,15,262,0,151,0.0833750570891425
13,x15,0,284,203,15,369,0,162,0.08349701901897788
14,x13,0,282,203,15,284,0,145,0.0836183640640229
15,x10,1,247,203,15,303,0,158,0.08374229108449072
16,x10,0,245,203,15,310,0,178,0.08386388898361474
17,x13,1,210,203,15,314,0,128,0.08398527698591352
18,x15,1,208,203,15,336,0,138,0.08410624403040856
19,x9,0,177,203,15,284,0,141,0.08422686904668808
20,x3,1,165,203,15,226,0,105,0.08434765809215605
