./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,228,149,15,164,0,149,0.015168688958510756
1,x5,1,148,175,15,190,0,103,0.016529618995264173
2,x6,1,127,131,15,146,0,89,0.017716596950776875
3,x4,0,87,101,15,116,0,73,0.018923250027000904
4,x7,1,87,73,15,88,0,73,0.020077271037735045
5,x14,0,61,144,15,159,0,61,0.021267740987241268
6,x3,0,33,69,15,85,0,44,0.022460690001025796
7,x9,1,26,62,15,78,0,36,0.023628253024071455
8,x11,1,21,77,15,93,0,35,0.02479478798341006
9,x12,0,16,76,15,92,0,22,0.02596169093158096
10,x10,1,8,56,15,73,0,24,0.027133623021654785
11,x15,1,4,71,15,87,0,25,0.028305960935540497
12,x1,1,4,25,15,42,0,25,0.02944090694654733
13,x2,1,2,29,15,46,0,15,0.030613563023507595
14,x8,0,2,15,15,32,0,15,0.03174992895219475
15,x13,1,1,41,15,58,0,16,0.032905724947340786
./DatasetA/instance_K3_N15_M45_10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,302,227,15,242,0,227,0.015299852937459946
1,x5,0,224,262,15,277,0,192,0.016741408966481686
2,x6,1,123,239,15,254,0,121,0.018023004988208413
3,x4,0,110,139,15,154,0,91,0.019245650968514383
4,x7,1,58,113,15,128,0,82,0.020470101037062705
5,x14,1,31,156,15,171,0,54,0.021704514976590872
6,x3,1,19,62,15,78,0,41,0.02290210803039372
7,x9,1,17,64,15,80,0,42,0.024096493027172983
8,x11,0,17,42,15,58,0,42,0.025302933994680643
9,x12,1,10,82,15,98,0,42,0.026508201961405575
10,x10,0,6,69,15,85,0,21,0.027705935994163156
11,x15,1,4,40,15,56,0,14,0.028890764922834933
12,x1,0,4,14,15,31,0,14,0.030077234958298504
13,x2,1,2,18,15,35,0,15,0.031257802969776094
14,x8,1,1,31,15,48,0,16,0.0324399919481948
15,x13,0,1,16,15,33,0,16,0.03361817402765155
./DatasetA/instance_K3_N15_M45_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,508,252,15,266,0,252,0.06561194895766675
1,x5,1,388,285,15,299,0,144,0.06837836804334074
2,x6,0,262,171,15,186,0,123,0.07028508500661701
3,x4,1,180,143,15,158,0,97,0.07214146200567484
4,x7,0,100,149,15,164,0,65,0.07398700795602053
5,x14,1,50,116,15,131,0,36,0.07585112494416535
6,x3,1,26,43,15,59,0,29,0.07765018299687654
7,x9,1,13,65,15,81,0,32,0.07945120800286531
8,x11,0,8,59,15,75,0,15,0.08127195097040385
9,x12,1,4,35,15,52,0,14,0.08305680996272713
10,x10,0,4,14,15,31,0,14,0.08482546301092952
11,x15,1,4,14,15,31,0,14,0.0865787579677999
12,x1,1,2,16,15,33,0,15,0.08838886395096779
13,x2,0,2,15,15,32,0,15,0.0901456349529326
14,x8,1,1,31,15,48,0,16,0.09194484702311456
15,x13,0,1,16,15,33,0,16,0.0937073640525341
./DatasetA/instance_K3_N15_M45_02.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,456,215,15,231,0,215,0.033364459057338536
1,x5,0,324,247,15,263,0,161,0.035537307034246624
2,x6,0,268,199,15,215,0,141,0.03743273206055164
3,x4,1,236,163,15,180,0,108,0.03930681908968836
4,x7,0,211,160,15,177,0,91,0.04117031302303076
5,x14,1,115,212,15,228,0,84,0.0430738830473274
6,x3,1,88,96,15,112,0,46,0.044901334098540246
7,x9,1,56,99,15,115,0,46,0.046740029007196426
8,x11,1,30,112,15,128,0,39,0.04857486509718001
9,x12,1,15,107,15,123,0,42,0.05042311304714531
10,x10,1,10,68,15,84,0,26,0.05224848201032728
11,x15,1,8,39,15,55,0,13,0.054129182011820376
12,x1,1,4,15,15,32,0,14,0.05592404108028859
13,x2,1,2,18,15,35,0,15,0.05771230207756162
14,x8,1,1,31,15,48,0,16,0.05952821800019592
15,x13,0,1,16,15,33,0,16,0.06129776907619089
./DatasetA/instance_K3_N15_M45_03.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,557,238,15,253,0,238,0.03236763598397374
1,x5,1,400,287,15,302,0,152,0.034500028006732464
2,x6,1,268,190,15,205,0,112,0.036413226975128055
3,x4,0,242,129,15,144,0,82,0.03825824800878763
4,x7,1,182,118,15,134,0,68,0.040093014016747475
5,x14,0,126,99,15,115,0,46,0.04194556700531393
6,x3,1,68,56,15,73,0,27,0.04374542797449976
7,x9,1,68,27,15,44,0,27,0.045532420044764876
8,x11,1,44,67,15,84,0,28,0.04733630002010614
9,x12,1,24,57,15,74,0,18,0.049154747975990176
10,x10,1,24,18,15,35,0,18,0.050918400986120105
11,x15,1,12,53,15,69,0,19,0.0527491649845615
12,x1,0,8,21,15,38,0,13,0.054539378033950925
13,x2,1,4,17,15,34,0,14,0.05632422596681863
14,x8,1,2,30,15,47,0,15,0.05816043296363205
15,x13,1,1,41,15,58,0,16,0.05995680997148156
./DatasetA/instance_K3_N15_M45_04.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,296,148,15,163,0,148,0.031531968037597835
1,x5,0,249,166,15,181,0,121,0.033560045063495636
2,x6,0,151,143,15,158,0,62,0.035357448970898986
3,x4,0,133,73,15,88,0,46,0.037134691956453025
4,x7,0,121,69,15,84,0,40,0.0388851510360837
5,x14,1,105,54,15,69,0,30,0.04065022000577301
6,x3,0,73,35,15,51,0,29,0.042387439985759556
7,x9,0,64,39,15,55,0,10,0.04412071197293699
8,x11,0,64,10,15,27,0,10,0.04583105305209756
9,x12,0,64,10,15,27,0,10,0.04752823803573847
10,x10,1,32,24,15,41,0,11,0.04925593000371009
11,x15,1,16,32,15,48,0,12,0.0509956709574908
12,x1,1,8,14,15,31,0,13,0.05274394596926868
13,x2,1,4,17,15,34,0,14,0.05447184795048088
14,x8,1,2,30,15,47,0,15,0.05620286997873336
15,x13,1,1,41,15,58,0,16,0.0579525480279699
./DatasetA/instance_K3_N15_M45_05.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,492,203,15,219,0,203,0.017713932902552187
1,x5,0,333,247,15,263,0,138,0.019149414962157607
2,x6,0,285,164,15,180,0,122,0.020392488921061158
3,x4,0,253,140,15,156,0,86,0.02160771598573774
4,x7,0,168,138,15,154,0,68,0.02284888899885118
5,x14,0,120,194,15,210,0,65,0.024077438982203603
6,x3,0,82,79,15,96,0,41,0.025278721936047077
7,x9,0,44,103,15,120,0,38,0.02650309493765235
8,x11,0,32,66,15,83,0,30,0.027707753935828805
9,x12,0,24,41,15,58,0,20,0.028901148005388677
10,x10,0,16,29,15,46,0,12,0.030087727936916053
11,x15,1,8,35,15,51,0,13,0.03128657699562609
12,x1,1,4,15,15,32,0,14,0.0324713159352541
13,x2,1,2,18,15,35,0,15,0.033653480000793934
14,x8,0,2,15,15,32,0,15,0.03483513696119189
15,x13,1,1,41,15,58,0,16,0.03602417593356222
