./DatasetB/instance_K3_N30_M90_01.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
6,x13,1,32876,1177,30,1209,96,688,4.62964916205965
7,x24,0,26332,742,30,774,97,447,4.643525714986026
8,x19,0,22260,383,30,415,98,295,4.65424000704661
9,x27,0,16232,295,30,327,99,218,4.663452242966741
10,x21,1,13024,252,30,282,100,151,4.672014608047903
11,x1,0,9152,157,30,188,101,110,4.679477439029142
12,x29,0,6976,137,30,168,102,73,4.686731160036288
13,x18,1,4640,80,30,112,103,57,4.6937034130096436
14,x9,1,3520,79,30,110,104,43,4.70045712904539
15,x10,0,2144,74,30,106,105,41,4.706626654020511
16,x22,1,1536,56,30,88,106,37,4.7123476170236245
17,x14,0,1088,58,30,90,107,37,4.717848408035934
18,x30,0,768,48,30,80,108,30,4.722946929046884
19,x11,1,576,54,30,86,109,28,4.727784589049406
20,x5,1,384,49,30,81,110,27,4.732662350987084
21,x16,0,192,27,30,58,111,27,4.737447948078625
22,x25,1,144,50,30,82,112,27,4.742516565020196
23,x20,1,72,28,30,60,113,28,4.747426852001809
24,x6,0,24,53,30,85,114,28,4.752431832021102
25,x23,1,12,29,30,61,115,29,4.756940089981072
26,x15,1,8,55,30,87,116,28,4.7617695580702275
27,x7,0,4,29,30,61,117,29,4.7658515110379085
28,x12,1,2,30,30,62,118,30,4.769906440982595
29,x28,0,0,30,30,62,119,1,4.773774664965458
30,x8,0,0,1,30,34,120,1,4.777652465039864
./DatasetB/instance_K3_N30_M90_10.cnf
p,var,value,MC,BDD len,n_vars,n_nodes,n_reorderings,dag_size,time
0,-1,-1,111125,2457,30,2488,91,2455,2.6018846769584343
1,x11,0,106580,2678,30,2709,91,2239,2.84663444198668
2,x17,0,100200,2087,30,2118,92,1917,2.88246179104317
3,x2,1,93985,1919,30,1950,93,1385,2.913819739012979
4,x28,1,88718,1380,30,1411,94,951,2.9375427999766544
5,x8,0,84674,940,30,971,95,716,2.954798129037954
6,x12,0,72566,1023,30,1054,96,616,2.968756070942618
7,x22,0,63916,574,30,606,97,460,2.9806441189721227
8,x24,1,53008,467,30,498,98,219,2.9913108149776235
9,x9,1,40608,211,30,242,99,168,2.9996562709566206
10,x14,1,31388,274,30,305,100,150,3.0073181219631806
11,x4,0,27232,244,30,276,101,139,3.014755937969312
12,x21,0,18652,142,30,174,102,105,3.022052841959521
13,x13,1,12476,133,30,165,103,68,3.0289662840077654
14,x23,0,9556,99,30,131,104,60,3.035357289016247
15,x19,1,4778,60,30,92,105,60,3.0415992840426043
16,x7,0,2842,82,30,114,106,56,3.047822891967371
17,x5,1,1360,65,30,97,107,41,3.0538575439713895
18,x27,0,960,60,30,92,108,31,3.059647841961123
19,x25,1,624,54,30,86,109,32,3.0649980569723994
20,x30,1,352,46,30,78,110,30,3.070533224963583
21,x10,1,176,30,30,62,111,30,3.0759222370106727
22,x18,1,128,47,30,79,112,26,3.0813104569679126
23,x15,0,64,27,30,59,113,27,3.0860917950049043
24,x20,0,48,44,30,76,114,28,3.09094261797145
25,x1,1,24,28,30,60,115,28,3.0958145699696615
26,x6,0,12,29,30,61,116,29,3.1003886880353093
27,x3,0,8,30,30,62,117,28,3.1052025229437277
28,x16,0,4,29,30,61,118,29,3.109599467017688
29,x29,0,2,30,30,62,119,30,3.1139747239649296
30,x26,1,1,31,30,63,120,31,3.118449997040443
